Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
27575	Colon-Cancer	GSE64857	GSM1581760	T	None	7.491853
27576	Colon-Cancer	GSE64857	GSM1581761	T	None	7.3750396
27577	Colon-Cancer	GSE64857	GSM1581762	T	None	7.2667866
27578	Colon-Cancer	GSE64857	GSM1581763	T	None	7.4008794
27579	Colon-Cancer	GSE64857	GSM1581764	T	None	7.857981
27593	Colon-Cancer	GSE2109	GSM179778	T	None	8.0443945
27594	Colon-Cancer	GSE2109	GSM179782	T	None	7.774787
27595	Colon-Cancer	GSE2109	GSM179793	T	None	8.033423
27596	Colon-Cancer	GSE2109	GSM179795	T	None	7.83289
27597	Colon-Cancer	GSE2109	GSM179803	T	None	7.7813597
27598	Colon-Cancer	GSE2109	GSM179804	T	None	7.794416
27599	Colon-Cancer	GSE2109	GSM179805	T	None	7.434628
27600	Colon-Cancer	GSE2109	GSM179815	T	None	7.0
27601	Colon-Cancer	GSE2109	GSM179816	T	None	8.3442955
27602	Colon-Cancer	GSE2109	GSM179820	T	None	7.6582117
27603	Colon-Cancer	GSE2109	GSM179831	T	None	7.0768156
27604	Colon-Cancer	GSE2109	GSM179833	T	None	7.098032
27605	Colon-Cancer	GSE2109	GSM179838	T	None	7.768184
27606	Colon-Cancer	GSE2109	GSM179839	T	None	8.049849
27607	Colon-Cancer	GSE2109	GSM179844	T	None	7.774787
27608	Colon-Cancer	GSE2109	GSM179845	T	None	7.366322
27609	Colon-Cancer	GSE2109	GSM179856	T	None	8.113742
27610	Colon-Cancer	GSE2109	GSM179858	T	None	7.179909
27611	Colon-Cancer	GSE2109	GSM179859	T	None	7.7142453
27612	Colon-Cancer	GSE2109	GSM179860	T	None	7.839204
27613	Colon-Cancer	GSE2109	GSM179867	T	None	7.330917
27614	Colon-Cancer	GSE2109	GSM179868	T	None	8.129283
27615	Colon-Cancer	GSE2109	GSM179880	T	None	7.7073593
27616	Colon-Cancer	GSE2109	GSM179882	T	None	7.330917
27617	Colon-Cancer	GSE2109	GSM179887	T	None	7.876517
27618	Colon-Cancer	GSE2109	GSM179888	T	None	6.321928
27619	Colon-Cancer	GSE2109	GSM179889	T	None	8.027906
27620	Colon-Cancer	GSE2109	GSM179894	T	None	7.554589
27621	Colon-Cancer	GSE2109	GSM179897	T	None	7.357552
27622	Colon-Cancer	GSE2109	GSM179899	T	None	7.0768156
27623	Colon-Cancer	GSE2109	GSM179908	T	None	7.9307375
27624	Colon-Cancer	GSE2109	GSM179913	T	None	7.7142453
27625	Colon-Cancer	GSE2109	GSM179920	T	None	7.774787
27626	Colon-Cancer	GSE2109	GSM179922	T	None	8.113742
27627	Colon-Cancer	GSE2109	GSM179924	T	None	8.033423
27628	Colon-Cancer	GSE2109	GSM179925	T	None	8.224002
27629	Colon-Cancer	GSE2109	GSM179928	T	None	7.643856
27630	Colon-Cancer	GSE2109	GSM179930	T	None	7.6724253
27631	Colon-Cancer	GSE2109	GSM179937	T	None	8.1947565
27632	Colon-Cancer	GSE2109	GSM179948	T	None	7.948367
27642	Colon-Cancer	GSE71222	GSM1830790	T	None	7.044394
27643	Colon-Cancer	GSE71222	GSM1830791	T	None	6.426265
27644	Colon-Cancer	GSE71222	GSM1830792	T	None	7.426265
27645	Colon-Cancer	GSE71222	GSM1830793	T	None	7.179909
27646	Colon-Cancer	GSE71222	GSM1830794	T	None	7.228819
27647	Colon-Cancer	GSE71222	GSM1830795	T	None	7.330917
27648	Colon-Cancer	GSE71222	GSM1830796	T	None	7.61471
27649	Colon-Cancer	GSE71222	GSM1830797	T	None	8.312883
27650	Colon-Cancer	GSE71222	GSM1830798	T	None	7.4594316
27651	Colon-Cancer	GSE71222	GSM1830799	T	None	8.1649065
27652	Colon-Cancer	GSE71222	GSM1830800	T	None	7.6582117
27653	Colon-Cancer	GSE71222	GSM1830801	T	None	7.499846
27654	Colon-Cancer	GSE71222	GSM1830802	T	None	6.84549
27655	Colon-Cancer	GSE71222	GSM1830803	T	None	6.9425144
27656	Colon-Cancer	GSE71222	GSM1830804	T	None	7.523562
27657	Colon-Cancer	GSE71222	GSM1830805	T	None	7.84549
27658	Colon-Cancer	GSE71222	GSM1830806	T	None	7.2946205
27659	Colon-Cancer	GSE71222	GSM1830807	T	None	7.2667866
27660	Colon-Cancer	GSE71222	GSM1830808	T	None	8.361944
27661	Colon-Cancer	GSE71222	GSM1830809	T	None	7.6724253
27662	Colon-Cancer	GSE71222	GSM1830810	T	None	7.2479277
27663	Colon-Cancer	GSE71222	GSM1830811	T	None	7.451211
27664	Colon-Cancer	GSE71222	GSM1830812	T	None	7.2384048
27665	Colon-Cancer	GSE71222	GSM1830813	T	None	7.7347097
27666	Colon-Cancer	GSE71222	GSM1830814	T	None	7.592457
27667	Colon-Cancer	GSE71222	GSM1830815	T	None	7.882643
27668	Colon-Cancer	GSE71222	GSM1830816	T	None	8.721099
27669	Colon-Cancer	GSE71222	GSM1830817	T	None	7.5157
27670	Colon-Cancer	GSE71222	GSM1830818	T	None	7.4429436
27671	Colon-Cancer	GSE71222	GSM1830819	T	None	7.794416
27672	Colon-Cancer	GSE71222	GSM1830820	T	None	8.0168085
27673	Colon-Cancer	GSE71222	GSM1830821	T	None	7.2667866
27674	Colon-Cancer	GSE71222	GSM1830822	T	None	6.2667866
27675	Colon-Cancer	GSE71222	GSM1830823	T	None	7.97728
27676	Colon-Cancer	GSE71222	GSM1830824	T	None	7.6220517
27677	Colon-Cancer	GSE71222	GSM1830825	T	None	7.539159
27678	Colon-Cancer	GSE71222	GSM1830826	T	None	7.312883
27679	Colon-Cancer	GSE71222	GSM1830827	T	None	7.84549
27680	Colon-Cancer	GSE71222	GSM1830828	T	None	7.330917
27681	Colon-Cancer	GSE71222	GSM1830829	T	None	7.139551
27682	Colon-Cancer	GSE71222	GSM1830830	T	None	8.027906
27683	Colon-Cancer	GSE71222	GSM1830831	T	None	8.124122
27684	Colon-Cancer	GSE71222	GSM1830832	T	None	7.807355
27685	Colon-Cancer	GSE71222	GSM1830833	T	None	7.7813597
27686	Colon-Cancer	GSE71222	GSM1830834	T	None	6.97728
27687	Colon-Cancer	GSE71222	GSM1830835	T	None	8.442944
27688	Colon-Cancer	GSE71222	GSM1830836	T	None	8.535275
27689	Colon-Cancer	GSE71222	GSM1830837	T	None	7.665336
27690	Colon-Cancer	GSE71222	GSM1830838	T	None	7.2761245
27691	Colon-Cancer	GSE71222	GSM1830839	T	None	7.748193
27692	Colon-Cancer	GSE71222	GSM1830840	T	None	7.948367
27693	Colon-Cancer	GSE71222	GSM1830841	T	None	9.544965
27694	Colon-Cancer	GSE71222	GSM1830842	T	None	8.060696
27695	Colon-Cancer	GSE71222	GSM1830843	T	None	7.357552
27696	Colon-Cancer	GSE71222	GSM1830844	T	None	7.693487
27697	Colon-Cancer	GSE71222	GSM1830845	T	None	7.499846
27698	Colon-Cancer	GSE71222	GSM1830846	T	None	8.071463
27699	Colon-Cancer	GSE71222	GSM1830847	T	None	7.9068904
27700	Colon-Cancer	GSE71222	GSM1830848	T	None	7.2761245
27701	Colon-Cancer	GSE71222	GSM1830849	T	None	8.098032
27702	Colon-Cancer	GSE71222	GSM1830850	T	None	7.8265486
27703	Colon-Cancer	GSE71222	GSM1830851	T	None	7.8009
27704	Colon-Cancer	GSE71222	GSM1830852	T	None	8.599913
27705	Colon-Cancer	GSE71222	GSM1830853	T	None	8.455327
27706	Colon-Cancer	GSE71222	GSM1830854	T	None	7.8641863
27707	Colon-Cancer	GSE71222	GSM1830855	T	None	7.9188633
27708	Colon-Cancer	GSE71222	GSM1830856	T	None	8.430452
27709	Colon-Cancer	GSE71222	GSM1830857	T	None	8.0443945
27710	Colon-Cancer	GSE71222	GSM1830858	T	None	7.741467
27711	Colon-Cancer	GSE71222	GSM1830859	T	None	8.087462
27712	Colon-Cancer	GSE71222	GSM1830860	T	None	8.144658
27713	Colon-Cancer	GSE71222	GSM1830861	T	None	8.049849
27714	Colon-Cancer	GSE71222	GSM1830862	T	None	8.271463
27715	Colon-Cancer	GSE71222	GSM1830863	T	None	8.308339
27716	Colon-Cancer	GSE71222	GSM1830864	T	None	7.9248123
27717	Colon-Cancer	GSE71222	GSM1830865	T	None	7.321928
27718	Colon-Cancer	GSE71222	GSM1830866	T	None	7.2946205
27719	Colon-Cancer	GSE71222	GSM1830867	T	None	7.033423
27720	Colon-Cancer	GSE71222	GSM1830868	T	None	6.9886847
27721	Colon-Cancer	GSE71222	GSM1830869	T	None	7.9307375
27722	Colon-Cancer	GSE71222	GSM1830870	T	None	7.6582117
27723	Colon-Cancer	GSE71222	GSM1830871	T	None	8.098032
27724	Colon-Cancer	GSE71222	GSM1830872	T	None	7.665336
27725	Colon-Cancer	GSE71222	GSM1830873	T	None	7.7548876
27726	Colon-Cancer	GSE71222	GSM1830874	T	None	7.2854023
27727	Colon-Cancer	GSE71222	GSM1830875	T	None	8.179909
27728	Colon-Cancer	GSE71222	GSM1830876	T	None	7.5157
27729	Colon-Cancer	GSE71222	GSM1830877	T	None	7.3923173
27730	Colon-Cancer	GSE71222	GSM1830878	T	None	7.499846
27731	Colon-Cancer	GSE71222	GSM1830879	T	None	6.9886847
27732	Colon-Cancer	GSE71222	GSM1830880	T	None	7.4429436
27733	Colon-Cancer	GSE71222	GSM1830881	T	None	8.228819
27734	Colon-Cancer	GSE71222	GSM1830882	T	None	7.2667866
27735	Colon-Cancer	GSE71222	GSM1830883	T	None	7.7347097
27736	Colon-Cancer	GSE71222	GSM1830884	T	None	8.1649065
27737	Colon-Cancer	GSE71222	GSM1830885	T	None	6.882643
27738	Colon-Cancer	GSE71222	GSM1830886	T	None	7.169925
27739	Colon-Cancer	GSE71222	GSM1830887	T	None	7.636625
27740	Colon-Cancer	GSE71222	GSM1830888	T	None	7.2384048
27741	Colon-Cancer	GSE71222	GSM1830889	T	None	6.83289
27742	Colon-Cancer	GSE71222	GSM1830890	T	None	7.2854023
27743	Colon-Cancer	GSE71222	GSM1830891	T	None	6.5849624
27744	Colon-Cancer	GSE71222	GSM1830892	T	None	7.523562
27745	Colon-Cancer	GSE71222	GSM1830893	T	None	7.577429
27746	Colon-Cancer	GSE71222	GSM1830894	T	None	7.491853
27747	Colon-Cancer	GSE71222	GSM1830895	T	None	7.83289
27748	Colon-Cancer	GSE71222	GSM1830896	T	None	7.409391
27749	Colon-Cancer	GSE71222	GSM1830897	T	None	7.851749
27750	Colon-Cancer	GSE71222	GSM1830898	T	None	7.6582117
27751	Colon-Cancer	GSE71222	GSM1830899	T	None	8.134426
27752	Colon-Cancer	GSE71222	GSM1830900	T	None	7.2667866
27753	Colon-Cancer	GSE71222	GSM1830901	T	None	7.839204
27754	Colon-Cancer	GSE71222	GSM1830902	T	None	7.4008794
27755	Colon-Cancer	GSE71222	GSM1830903	T	None	7.882643
27756	Colon-Cancer	GSE71222	GSM1830904	T	None	8.060696
27757	Colon-Cancer	GSE71222	GSM1830905	T	None	7.577429
27758	Colon-Cancer	GSE71222	GSM1830906	T	None	7.330917
27759	Colon-Cancer	GSE71222	GSM1830907	T	None	7.6073303
27760	Colon-Cancer	GSE71222	GSM1830908	T	None	7.330917
27761	Colon-Cancer	GSE71222	GSM1830909	T	None	6.9541965
27762	Colon-Cancer	GSE71222	GSM1830910	T	None	7.383704
27763	Colon-Cancer	GSE71222	GSM1830911	T	None	7.8265486
27764	Colon-Cancer	GSE71222	GSM1830912	T	None	7.61471
27765	Colon-Cancer	GSE71222	GSM1830913	T	None	7.1898246
27766	Colon-Cancer	GSE71222	GSM1830914	T	None	7.6073303
27767	Colon-Cancer	GSE71222	GSM1830915	T	None	7.4594316
27768	Colon-Cancer	GSE71222	GSM1830916	T	None	8.271463
27769	Colon-Cancer	GSE71222	GSM1830917	T	None	7.643856
27770	Colon-Cancer	GSE71222	GSM1830918	T	None	6.857981
27771	Colon-Cancer	GSE71222	GSM1830919	T	None	7.3750396
27772	Colon-Cancer	GSE71222	GSM1830920	T	None	7.965784
27773	Colon-Cancer	GSE71222	GSM1830921	T	None	7.554589
27774	Colon-Cancer	GSE71222	GSM1830922	T	None	7.179909
27775	Colon-Cancer	GSE71222	GSM1830923	T	None	7.4008794
27776	Colon-Cancer	GSE71222	GSM1830924	T	None	8.442944
27777	Colon-Cancer	GSE71222	GSM1830925	T	None	7.4008794
27778	Colon-Cancer	GSE71222	GSM1830926	T	None	7.3037806
27779	Colon-Cancer	GSE71222	GSM1830927	T	None	8.005625
27780	Colon-Cancer	GSE71222	GSM1830928	T	None	7.348728
27781	Colon-Cancer	GSE71222	GSM1830929	T	None	7.2667866
27782	Colon-Cancer	GSE71222	GSM1830930	T	None	8.285402
27783	Colon-Cancer	GSE71222	GSM1830931	T	None	7.6582117
27784	Colon-Cancer	GSE71222	GSM1830932	T	None	7.066089
27785	Colon-Cancer	GSE71222	GSM1830933	T	None	7.087463
27786	Colon-Cancer	GSE71222	GSM1830934	T	None	7.33985
27787	Colon-Cancer	GSE71222	GSM1830935	T	None	7.5622425
27788	Colon-Cancer	GSE71222	GSM1830936	T	None	6.7142453
27789	Colon-Cancer	GSE71222	GSM1830937	T	None	7.6582117
27790	Colon-Cancer	GSE71222	GSM1830938	T	None	7.366322
27791	Colon-Cancer	GSE71222	GSM1830939	T	None	8.005625
27792	Colon-Cancer	GSE71222	GSM1830940	T	None	7.149747
27793	Colon-Cancer	GSE71222	GSM1830941	T	None	7.6220517
27796	Colon-Cancer	GSE73883	GSM1904888	T	None	8.507794
27797	Colon-Cancer	GSE73883	GSM1904889	T	None	8.9307375
27798	Colon-Cancer	GSE73883	GSM1904890	T	None	7.97728
27799	Colon-Cancer	GSE73883	GSM1904891	T	None	9.306062
27800	Colon-Cancer	GSE73883	GSM1904896	T	None	7.1898246
27801	Colon-Cancer	GSE73883	GSM1904897	T	None	7.839204
27802	Colon-Cancer	GSE73883	GSM1904898	T	None	6.9307375
27803	Colon-Cancer	GSE73883	GSM1904899	T	None	7.70044
27804	Colon-Cancer	GSE2109	GSM203625	T	None	8.0821495
27805	Colon-Cancer	GSE2109	GSM203627	T	None	7.2479277
27806	Colon-Cancer	GSE2109	GSM203640	T	None	7.5622425
27807	Colon-Cancer	GSE2109	GSM203642	T	None	8.113742
27808	Colon-Cancer	GSE2109	GSM203645	T	None	7.8703647
27809	Colon-Cancer	GSE2109	GSM203647	T	None	7.33985
27810	Colon-Cancer	GSE2109	GSM203653	T	None	7.6220517
27811	Colon-Cancer	GSE2109	GSM203657	T	None	8.011228
27812	Colon-Cancer	GSE2109	GSM203667	T	None	7.768184
27813	Colon-Cancer	GSE2109	GSM203670	T	None	7.693487
27814	Colon-Cancer	GSE2109	GSM203673	T	None	7.066089
27815	Colon-Cancer	GSE2109	GSM203674	T	None	8.027906
27816	Colon-Cancer	GSE2109	GSM203681	T	None	7.2191687
27817	Colon-Cancer	GSE2109	GSM203682	T	None	7.882643
27818	Colon-Cancer	GSE2109	GSM203684	T	None	7.839204
27819	Colon-Cancer	GSE2109	GSM203687	T	None	7.741467
27820	Colon-Cancer	GSE2109	GSM203688	T	None	7.366322
27821	Colon-Cancer	GSE2109	GSM203691	T	None	7.8887434
27822	Colon-Cancer	GSE2109	GSM203700	T	None	7.6293564
27823	Colon-Cancer	GSE2109	GSM203702	T	None	7.774787
27824	Colon-Cancer	GSE2109	GSM203705	T	None	7.643856
27825	Colon-Cancer	GSE2109	GSM203723	T	None	8.139551
27826	Colon-Cancer	GSE2109	GSM203724	T	None	7.665336
27827	Colon-Cancer	GSE2109	GSM203728	T	None	8.005625
27828	Colon-Cancer	GSE2109	GSM203731	T	None	8.6402445
27829	Colon-Cancer	GSE2109	GSM203733	T	None	7.643856
27830	Colon-Cancer	GSE2109	GSM203743	T	None	7.8887434
27831	Colon-Cancer	GSE2109	GSM203745	T	None	7.768184
27832	Colon-Cancer	GSE2109	GSM203755	T	None	7.228819
27833	Colon-Cancer	GSE2109	GSM203763	T	None	7.9541965
27834	Colon-Cancer	GSE2109	GSM203780	T	None	8.299208
27835	Colon-Cancer	GSE2109	GSM203782	T	None	7.554589
27836	Colon-Cancer	GSE2109	GSM203788	T	None	7.8703647
27837	Colon-Cancer	GSE2109	GSM203800	T	None	8.238404
27871	Colon-Cancer	GSE8671	GSM215051	T	None	7.451211
27872	Colon-Cancer	GSE8671	GSM215084	T	None	7.451211
27873	Colon-Cancer	GSE8671	GSM215085	T	None	7.8009
27874	Colon-Cancer	GSE8671	GSM215086	T	None	7.7615514
27875	Colon-Cancer	GSE8671	GSM215087	T	None	7.6073303
27876	Colon-Cancer	GSE8671	GSM215088	T	None	7.9541965
27877	Colon-Cancer	GSE8671	GSM215089	T	None	7.636625
27878	Colon-Cancer	GSE8671	GSM215090	T	None	7.6220517
27879	Colon-Cancer	GSE8671	GSM215091	T	None	7.7548876
27880	Colon-Cancer	GSE8671	GSM215092	T	None	7.83289
27881	Colon-Cancer	GSE8671	GSM215093	T	None	8.392318
27882	Colon-Cancer	GSE8671	GSM215094	T	None	7.5999126
27883	Colon-Cancer	GSE8671	GSM215095	T	None	7.312883
27884	Colon-Cancer	GSE8671	GSM215096	T	None	7.8641863
27885	Colon-Cancer	GSE8671	GSM215097	T	None	7.1898246
27886	Colon-Cancer	GSE8671	GSM215098	T	None	7.70044
27887	Colon-Cancer	GSE8671	GSM215099	T	None	7.4429436
27888	Colon-Cancer	GSE8671	GSM215100	T	None	7.5999126
27889	Colon-Cancer	GSE8671	GSM215101	T	None	7.409391
27890	Colon-Cancer	GSE8671	GSM215102	T	None	7.857981
27891	Colon-Cancer	GSE8671	GSM215103	T	None	7.774787
27892	Colon-Cancer	GSE8671	GSM215104	T	None	7.748193
27893	Colon-Cancer	GSE8671	GSM215105	T	None	7.577429
27894	Colon-Cancer	GSE8671	GSM215106	T	None	7.8887434
27895	Colon-Cancer	GSE8671	GSM215107	T	None	7.693487
27896	Colon-Cancer	GSE8671	GSM215108	T	None	7.592457
27897	Colon-Cancer	GSE8671	GSM215109	T	None	7.098032
27898	Colon-Cancer	GSE8671	GSM215110	T	None	7.2384048
27899	Colon-Cancer	GSE8671	GSM215111	T	None	7.70044
27900	Colon-Cancer	GSE8671	GSM215112	T	None	7.807355
27901	Colon-Cancer	GSE8671	GSM215113	T	None	7.4838157
27902	Colon-Cancer	GSE8671	GSM215114	T	None	7.507795
27903	Colon-Cancer	GSE2109	GSM231868	T	None	7.7073593
27904	Colon-Cancer	GSE2109	GSM231875	T	None	7.4757333
27905	Colon-Cancer	GSE2109	GSM231879	T	None	7.665336
27906	Colon-Cancer	GSE2109	GSM231904	T	None	8.396605
27907	Colon-Cancer	GSE2109	GSM231905	T	None	7.7347097
27908	Colon-Cancer	GSE2109	GSM231908	T	None	7.098032
27909	Colon-Cancer	GSE2109	GSM231915	T	None	8.503826
27910	Colon-Cancer	GSE2109	GSM231921	T	None	7.592457
27911	Colon-Cancer	GSE2109	GSM231928	T	None	7.4178524
27912	Colon-Cancer	GSE2109	GSM231934	T	None	8.144658
27913	Colon-Cancer	GSE2109	GSM231936	T	None	7.0552826
27914	Colon-Cancer	GSE2109	GSM231939	T	None	7.179909
27915	Colon-Cancer	GSE2109	GSM231953	T	None	7.8137813
27916	Colon-Cancer	GSE2109	GSM231955	T	None	7.592457
27917	Colon-Cancer	GSE2109	GSM231956	T	None	7.33985
27918	Colon-Cancer	GSE2109	GSM231958	T	None	8.005625
27919	Colon-Cancer	GSE2109	GSM231959	T	None	7.3750396
27920	Colon-Cancer	GSE2109	GSM231961	T	None	7.3923173
27921	Colon-Cancer	GSE2109	GSM231964	T	None	7.9128895
27922	Colon-Cancer	GSE2109	GSM231971	T	None	7.9943533
27923	Colon-Cancer	GSE2109	GSM231987	T	None	8.189824
27924	Colon-Cancer	GSE2109	GSM231988	T	None	8.700439
27975	Colon-Cancer	GSE2109	GSM277680	T	None	7.2667866
27976	Colon-Cancer	GSE2109	GSM277686	T	None	7.876517
27977	Colon-Cancer	GSE2109	GSM277689	T	None	7.900867
27978	Colon-Cancer	GSE2109	GSM277690	T	None	8.475734
27979	Colon-Cancer	GSE2109	GSM277699	T	None	7.820179
27980	Colon-Cancer	GSE2109	GSM277708	T	None	7.3750396
27981	Colon-Cancer	GSE2109	GSM277711	T	None	7.499846
27982	Colon-Cancer	GSE2109	GSM277728	T	None	7.179909
27983	Colon-Cancer	GSE2109	GSM277731	T	None	7.409391
27984	Colon-Cancer	GSE2109	GSM325794	T	None	7.5468946
27985	Colon-Cancer	GSE2109	GSM325796	T	None	8.409391
27986	Colon-Cancer	GSE2109	GSM325798	T	None	7.70044
27987	Colon-Cancer	GSE2109	GSM325805	T	None	7.9886847
27988	Colon-Cancer	GSE2109	GSM325806	T	None	7.7879024
27989	Colon-Cancer	GSE2109	GSM325816	T	None	8.087462
27990	Colon-Cancer	GSE2109	GSM325818	T	None	8.049849
27991	Colon-Cancer	GSE2109	GSM325822	T	None	7.768184
27992	Colon-Cancer	GSE2109	GSM325825	T	None	8.060696
27993	Colon-Cancer	GSE2109	GSM325829	T	None	7.554589
27994	Colon-Cancer	GSE2109	GSM325839	T	None	7.357552
27995	Colon-Cancer	GSE2109	GSM325840	T	None	7.6724253
27996	Colon-Cancer	GSE2109	GSM325841	T	None	7.5999126
27997	Colon-Cancer	GSE2109	GSM325844	T	None	8.038919
27998	Colon-Cancer	GSE13067	GSM327282	T	None	7.2384048
27999	Colon-Cancer	GSE13067	GSM327283	T	None	7.4838157
28000	Colon-Cancer	GSE13067	GSM327284	T	None	8.129283
28001	Colon-Cancer	GSE13067	GSM327285	T	None	8.005625
28002	Colon-Cancer	GSE13067	GSM327286	T	None	7.2479277
28003	Colon-Cancer	GSE13067	GSM327287	T	None	7.5468946
28004	Colon-Cancer	GSE13067	GSM327288	T	None	7.2384048
28005	Colon-Cancer	GSE13067	GSM327289	T	None	8.049849
28006	Colon-Cancer	GSE13067	GSM327290	T	None	7.5999126
28007	Colon-Cancer	GSE13067	GSM327291	T	None	7.4676056
28008	Colon-Cancer	GSE13067	GSM327292	T	None	7.960002
28009	Colon-Cancer	GSE13067	GSM327293	T	None	7.5157
28010	Colon-Cancer	GSE13067	GSM327294	T	None	7.129283
28011	Colon-Cancer	GSE13067	GSM327295	T	None	7.491853
28012	Colon-Cancer	GSE13067	GSM327296	T	None	7.434628
28013	Colon-Cancer	GSE13067	GSM327297	T	None	7.6073303
28014	Colon-Cancer	GSE13067	GSM327298	T	None	7.83289
28015	Colon-Cancer	GSE13067	GSM327299	T	None	7.357552
28016	Colon-Cancer	GSE13067	GSM327300	T	None	7.330917
28017	Colon-Cancer	GSE13067	GSM327301	T	None	7.5849624
28018	Colon-Cancer	GSE13067	GSM327302	T	None	7.228819
28019	Colon-Cancer	GSE13067	GSM327303	T	None	7.8265486
28020	Colon-Cancer	GSE13067	GSM327304	T	None	7.312883
28021	Colon-Cancer	GSE13067	GSM327305	T	None	7.5313816
28022	Colon-Cancer	GSE13067	GSM327306	T	None	8.308339
28023	Colon-Cancer	GSE13067	GSM327307	T	None	8.06609
28024	Colon-Cancer	GSE13067	GSM327308	T	None	7.7073593
28025	Colon-Cancer	GSE13067	GSM327309	T	None	7.523562
28026	Colon-Cancer	GSE13067	GSM327310	T	None	6.409391
28027	Colon-Cancer	GSE13067	GSM327311	T	None	7.4429436
28028	Colon-Cancer	GSE13067	GSM327312	T	None	7.4838157
28029	Colon-Cancer	GSE13067	GSM327313	T	None	7.129283
28030	Colon-Cancer	GSE13067	GSM327314	T	None	7.5157
28031	Colon-Cancer	GSE13067	GSM327315	T	None	7.383704
28032	Colon-Cancer	GSE13067	GSM327316	T	None	7.960002
28033	Colon-Cancer	GSE13067	GSM327317	T	None	8.276124
28034	Colon-Cancer	GSE13067	GSM327318	T	None	7.2384048
28035	Colon-Cancer	GSE13067	GSM327319	T	None	8.189824
28036	Colon-Cancer	GSE13067	GSM327320	T	None	7.409391
28037	Colon-Cancer	GSE13067	GSM327321	T	None	7.7210994
28038	Colon-Cancer	GSE13067	GSM327322	T	None	8.071463
28039	Colon-Cancer	GSE13067	GSM327323	T	None	7.6582117
28040	Colon-Cancer	GSE13067	GSM327324	T	None	7.0768156
28041	Colon-Cancer	GSE13067	GSM327325	T	None	6.9188633
28042	Colon-Cancer	GSE13067	GSM327326	T	None	7.491853
28043	Colon-Cancer	GSE13067	GSM327327	T	None	7.6724253
28044	Colon-Cancer	GSE13067	GSM327328	T	None	7.61471
28045	Colon-Cancer	GSE13067	GSM327329	T	None	6.807355
28046	Colon-Cancer	GSE13067	GSM327330	T	None	7.2761245
28047	Colon-Cancer	GSE13067	GSM327331	T	None	7.451211
28048	Colon-Cancer	GSE13067	GSM327332	T	None	7.5468946
28049	Colon-Cancer	GSE13067	GSM327333	T	None	7.6582117
28050	Colon-Cancer	GSE13067	GSM327334	T	None	7.4178524
28051	Colon-Cancer	GSE13067	GSM327335	T	None	7.321928
28052	Colon-Cancer	GSE13067	GSM327336	T	None	7.523562
28053	Colon-Cancer	GSE13067	GSM327337	T	None	7.70044
28054	Colon-Cancer	GSE13067	GSM327338	T	None	7.7879024
28055	Colon-Cancer	GSE13067	GSM327339	T	None	7.748193
28056	Colon-Cancer	GSE13067	GSM327340	T	None	8.33539
28057	Colon-Cancer	GSE13067	GSM327341	T	None	7.857981
28058	Colon-Cancer	GSE13067	GSM327342	T	None	7.2946205
28059	Colon-Cancer	GSE13067	GSM327343	T	None	7.9068904
28060	Colon-Cancer	GSE13067	GSM327344	T	None	8.169925
28061	Colon-Cancer	GSE13067	GSM327345	T	None	7.409391
28062	Colon-Cancer	GSE13067	GSM327346	T	None	8.0223675
28063	Colon-Cancer	GSE13067	GSM327347	T	None	8.303781
28064	Colon-Cancer	GSE13067	GSM327348	T	None	7.523562
28065	Colon-Cancer	GSE13067	GSM327349	T	None	7.8887434
28066	Colon-Cancer	GSE13067	GSM327350	T	None	7.6582117
28067	Colon-Cancer	GSE13067	GSM327351	T	None	8.134426
28068	Colon-Cancer	GSE13067	GSM327352	T	None	6.33985
28069	Colon-Cancer	GSE13067	GSM327353	T	None	7.839204
28070	Colon-Cancer	GSE13067	GSM327354	T	None	7.4008794
28071	Colon-Cancer	GSE13067	GSM327355	T	None	9.01959
28072	Colon-Cancer	GSE13294	GSM335510	T	None	7.61471
28073	Colon-Cancer	GSE13294	GSM335511	T	None	7.4757333
28074	Colon-Cancer	GSE13294	GSM335512	T	None	7.0
28075	Colon-Cancer	GSE13294	GSM335513	T	None	7.2191687
28076	Colon-Cancer	GSE13294	GSM335514	T	None	8.076816
28077	Colon-Cancer	GSE13294	GSM335515	T	None	8.0443945
28078	Colon-Cancer	GSE13294	GSM335516	T	None	7.6510515
28079	Colon-Cancer	GSE13294	GSM335517	T	None	8.266787
28080	Colon-Cancer	GSE13294	GSM335518	T	None	7.491853
28081	Colon-Cancer	GSE13294	GSM335519	T	None	7.2854023
28082	Colon-Cancer	GSE13294	GSM335520	T	None	7.4594316
28083	Colon-Cancer	GSE13294	GSM335521	T	None	7.5622425
28084	Colon-Cancer	GSE13294	GSM335522	T	None	8.071463
28085	Colon-Cancer	GSE13294	GSM335523	T	None	7.523562
28086	Colon-Cancer	GSE13294	GSM335524	T	None	7.643856
28087	Colon-Cancer	GSE13294	GSM335525	T	None	7.1189413
28088	Colon-Cancer	GSE13294	GSM335526	T	None	7.643856
28089	Colon-Cancer	GSE13294	GSM335527	T	None	7.383704
28090	Colon-Cancer	GSE13294	GSM335528	T	None	7.693487
28091	Colon-Cancer	GSE13294	GSM335529	T	None	6.33985
28092	Colon-Cancer	GSE13294	GSM335530	T	None	6.6582117
28093	Colon-Cancer	GSE13294	GSM335531	T	None	7.5999126
